"","symbol","section","sub.section","group","date","Cap Ex as a % of Sales","Free Cash Flow Growth % YOY","Free Cash Flow/Net Income","Free Cash Flow/Sales %","Operating Cash Flow Growth % YOY"
"15712","SRE","Cash Flow","Cash Flow Ratios",50,2009-12-01,NA,NA,NA,NA,NA
"15713","SRE","Cash Flow","Cash Flow Ratios",50,2010-12-01,NA,NA,NA,NA,NA
"15714","SRE","Cash Flow","Cash Flow Ratios",50,2011-12-01,NA,NA,NA,NA,NA
"15715","SRE","Cash Flow","Cash Flow Ratios",50,2012-12-01,NA,NA,NA,NA,NA
"15716","SRE","Cash Flow","Cash Flow Ratios",50,2013-12-01,NA,NA,NA,NA,NA
"15717","SRE","Cash Flow","Cash Flow Ratios",50,2014-12-01,NA,NA,NA,NA,NA
"15718","SRE","Cash Flow","Cash Flow Ratios",50,2015-12-01,NA,NA,NA,NA,NA
"15719","SRE","Cash Flow","Cash Flow Ratios",50,2016-12-01,NA,NA,NA,NA,NA
"15720","SRE","Cash Flow","Cash Flow Ratios",50,2017-12-01,NA,NA,NA,NA,NA
"15721","SRE","Cash Flow","Cash Flow Ratios",51,2008-12-01,23.67,NA,NA,NA,NA
"15722","SRE","Cash Flow","Cash Flow Ratios",51,2009-12-01,26.88,NA,NA,NA,NA
"15723","SRE","Cash Flow","Cash Flow Ratios",51,2010-12-01,22.9,NA,NA,NA,NA
"15724","SRE","Cash Flow","Cash Flow Ratios",51,2011-12-01,35.86,NA,NA,NA,NA
"15725","SRE","Cash Flow","Cash Flow Ratios",51,2012-12-01,30.64,NA,NA,NA,NA
"15726","SRE","Cash Flow","Cash Flow Ratios",51,2013-12-01,30.97,NA,NA,NA,NA
"15727","SRE","Cash Flow","Cash Flow Ratios",51,2014-12-01,33.86,NA,NA,NA,NA
"15728","SRE","Cash Flow","Cash Flow Ratios",51,2015-12-01,36.04,NA,NA,NA,NA
"15729","SRE","Cash Flow","Cash Flow Ratios",51,2016-12-01,51.54,NA,NA,NA,NA
"15730","SRE","Cash Flow","Cash Flow Ratios",51,2017-12-01,46.96,NA,NA,NA,NA
"15731","SRE","Cash Flow","Cash Flow Ratios",52,2008-12-01,NA,NA,NA,-12.69,NA
"15732","SRE","Cash Flow","Cash Flow Ratios",52,2009-12-01,NA,NA,NA,-3.75,NA
"15733","SRE","Cash Flow","Cash Flow Ratios",52,2010-12-01,NA,NA,NA,1.02,NA
"15734","SRE","Cash Flow","Cash Flow Ratios",52,2011-12-01,NA,NA,NA,-17.26,NA
"15735","SRE","Cash Flow","Cash Flow Ratios",52,2012-12-01,NA,NA,NA,-9.72,NA
"15736","SRE","Cash Flow","Cash Flow Ratios",52,2013-12-01,NA,NA,NA,-14.07,NA
"15737","SRE","Cash Flow","Cash Flow Ratios",52,2014-12-01,NA,NA,NA,-14.27,NA
"15738","SRE","Cash Flow","Cash Flow Ratios",52,2015-12-01,NA,NA,NA,-7.64,NA
"15739","SRE","Cash Flow","Cash Flow Ratios",52,2016-12-01,NA,NA,NA,-28.76,NA
"15740","SRE","Cash Flow","Cash Flow Ratios",52,2017-12-01,NA,NA,NA,-14.62,NA
"15741","SRE","Cash Flow","Cash Flow Ratios",53,2008-12-01,NA,NA,-1.23,NA,NA
"15742","SRE","Cash Flow","Cash Flow Ratios",53,2009-12-01,NA,NA,-0.27,NA,NA
"15743","SRE","Cash Flow","Cash Flow Ratios",53,2010-12-01,NA,NA,0.13,NA,NA
"15744","SRE","Cash Flow","Cash Flow Ratios",53,2011-12-01,NA,NA,-1.3,NA,NA
"15745","SRE","Cash Flow","Cash Flow Ratios",53,2012-12-01,NA,NA,-1.09,NA,NA
"15746","SRE","Cash Flow","Cash Flow Ratios",53,2013-12-01,NA,NA,-1.48,NA,NA
"15747","SRE","Cash Flow","Cash Flow Ratios",53,2014-12-01,NA,NA,-1.36,NA,NA
"15748","SRE","Cash Flow","Cash Flow Ratios",53,2015-12-01,NA,NA,-0.58,NA,NA
"15749","SRE","Cash Flow","Cash Flow Ratios",53,2016-12-01,NA,NA,-2.14,NA,NA
"15750","SRE","Cash Flow","Cash Flow Ratios",53,2017-12-01,NA,NA,-6.4,NA,NA
"15751","STI","Cash Flow","Cash Flow Ratios",49,2008-12-01,NA,NA,NA,NA,-35
"15752","STI","Cash Flow","Cash Flow Ratios",49,2009-12-01,NA,NA,NA,NA,NA
"15753","STI","Cash Flow","Cash Flow Ratios",49,2010-12-01,NA,NA,NA,NA,NA
"15754","STI","Cash Flow","Cash Flow Ratios",49,2011-12-01,NA,NA,NA,NA,972
"15755","STI","Cash Flow","Cash Flow Ratios",49,2012-12-01,NA,NA,NA,NA,NA
"15756","STI","Cash Flow","Cash Flow Ratios",49,2013-12-01,NA,NA,NA,NA,NA
"15757","STI","Cash Flow","Cash Flow Ratios",49,2014-12-01,NA,NA,NA,NA,NA
"15758","STI","Cash Flow","Cash Flow Ratios",49,2015-12-01,NA,NA,NA,NA,NA
"15759","STI","Cash Flow","Cash Flow Ratios",49,2016-12-01,NA,NA,NA,NA,NA
"15760","STI","Cash Flow","Cash Flow Ratios",49,2017-12-01,NA,NA,NA,NA,NA
"15761","STI","Cash Flow","Cash Flow Ratios",50,2008-12-01,NA,-232,NA,NA,NA
"15762","STI","Cash Flow","Cash Flow Ratios",50,2009-12-01,NA,NA,NA,NA,NA
"15763","STI","Cash Flow","Cash Flow Ratios",50,2010-12-01,NA,NA,NA,NA,NA
"15764","STI","Cash Flow","Cash Flow Ratios",50,2011-12-01,NA,NA,NA,NA,NA
"15765","STI","Cash Flow","Cash Flow Ratios",50,2012-12-01,NA,NA,NA,NA,NA
"15766","STI","Cash Flow","Cash Flow Ratios",50,2013-12-01,NA,NA,NA,NA,NA
"15767","STI","Cash Flow","Cash Flow Ratios",50,2014-12-01,NA,NA,NA,NA,NA
"15768","STI","Cash Flow","Cash Flow Ratios",50,2015-12-01,NA,NA,NA,NA,NA
"15769","STI","Cash Flow","Cash Flow Ratios",50,2016-12-01,NA,NA,NA,NA,NA
"15770","STI","Cash Flow","Cash Flow Ratios",50,2017-12-01,NA,NA,NA,NA,NA
"15771","STI","Cash Flow","Cash Flow Ratios",51,2008-12-01,0.82,NA,NA,NA,NA
"15772","STI","Cash Flow","Cash Flow Ratios",51,2009-12-01,2.6,NA,NA,NA,NA
"15773","STI","Cash Flow","Cash Flow Ratios",51,2010-12-01,2.94,NA,NA,NA,NA
"15774","STI","Cash Flow","Cash Flow Ratios",51,2011-12-01,1.54,NA,NA,NA,NA
"15775","STI","Cash Flow","Cash Flow Ratios",51,2012-12-01,1.97,NA,NA,NA,NA
"15776","STI","Cash Flow","Cash Flow Ratios",51,2013-12-01,2.48,NA,NA,NA,NA
"15777","STI","Cash Flow","Cash Flow Ratios",51,2014-12-01,3.44,NA,NA,NA,NA
"15778","STI","Cash Flow","Cash Flow Ratios",51,2015-12-01,3.77,NA,NA,NA,NA
"15779","STI","Cash Flow","Cash Flow Ratios",51,2016-12-01,5.28,NA,NA,NA,NA
"15780","STI","Cash Flow","Cash Flow Ratios",51,2017-12-01,4.7,NA,NA,NA,NA
"15781","STI","Cash Flow","Cash Flow Ratios",52,2008-12-01,NA,NA,NA,40.77,NA
"15782","STI","Cash Flow","Cash Flow Ratios",52,2009-12-01,NA,NA,NA,34.61,NA
"15783","STI","Cash Flow","Cash Flow Ratios",52,2010-12-01,NA,NA,NA,46.21,NA
"15784","STI","Cash Flow","Cash Flow Ratios",52,2011-12-01,NA,NA,NA,52.99,NA
"15785","STI","Cash Flow","Cash Flow Ratios",52,2012-12-01,NA,NA,NA,17.22,NA
"15786","STI","Cash Flow","Cash Flow Ratios",52,2013-12-01,NA,NA,NA,49.68,NA
"15787","STI","Cash Flow","Cash Flow Ratios",52,2014-12-01,NA,NA,NA,-18.11,NA
"15788","STI","Cash Flow","Cash Flow Ratios",52,2015-12-01,NA,NA,NA,39.75,NA
"15789","STI","Cash Flow","Cash Flow Ratios",52,2016-12-01,NA,NA,NA,-13.19,NA
"15790","STI","Cash Flow","Cash Flow Ratios",52,2017-12-01,NA,NA,NA,57.34,NA
"15791","STI","Cash Flow","Cash Flow Ratios",53,2008-12-01,NA,NA,4.56,NA,NA
"15792","STI","Cash Flow","Cash Flow Ratios",53,2009-12-01,NA,NA,-1.81,NA,NA
"15793","STI","Cash Flow","Cash Flow Ratios",53,2010-12-01,NA,NA,20.98,NA,NA
"15794","STI","Cash Flow","Cash Flow Ratios",53,2011-12-01,NA,NA,6.95,NA,NA
"15795","STI","Cash Flow","Cash Flow Ratios",53,2012-12-01,NA,NA,0.92,NA,NA
"15796","STI","Cash Flow","Cash Flow Ratios",53,2013-12-01,NA,NA,2.98,NA,NA
"15797","STI","Cash Flow","Cash Flow Ratios",53,2014-12-01,NA,NA,-0.82,NA,NA
"15798","STI","Cash Flow","Cash Flow Ratios",53,2015-12-01,NA,NA,1.65,NA,NA
"15799","STI","Cash Flow","Cash Flow Ratios",53,2016-12-01,NA,NA,-0.6,NA,NA
"15800","STI","Cash Flow","Cash Flow Ratios",53,2017-12-01,NA,NA,2.24,NA,NA
"15801","STJ","Cash Flow","Cash Flow Ratios",49,2006-12-01,NA,NA,NA,NA,NA
"15802","STJ","Cash Flow","Cash Flow Ratios",49,2007-12-01,NA,NA,NA,NA,NA
"15803","STJ","Cash Flow","Cash Flow Ratios",49,2008-12-01,NA,NA,NA,NA,9.25
"15804","STJ","Cash Flow","Cash Flow Ratios",49,2009-12-01,NA,NA,NA,NA,-8.11
"15805","STJ","Cash Flow","Cash Flow Ratios",49,2010-12-01,NA,NA,NA,NA,46.67
"15806","STJ","Cash Flow","Cash Flow Ratios",49,2011-12-01,NA,NA,NA,NA,0.98
"15807","STJ","Cash Flow","Cash Flow Ratios",49,2012-12-01,NA,NA,NA,NA,3.74
"15808","STJ","Cash Flow","Cash Flow Ratios",49,2013-12-01,NA,NA,NA,NA,-28.02
"15809","STJ","Cash Flow","Cash Flow Ratios",49,2014-12-01,NA,NA,NA,NA,35.69
"15810","STJ","Cash Flow","Cash Flow Ratios",49,2015-12-01,NA,NA,NA,NA,-20.32
"15811","STJ","Cash Flow","Cash Flow Ratios",50,2006-12-01,NA,NA,NA,NA,NA
"15812","STJ","Cash Flow","Cash Flow Ratios",50,2007-12-01,NA,NA,NA,NA,NA
"15813","STJ","Cash Flow","Cash Flow Ratios",50,2008-12-01,NA,4.02,NA,NA,NA
"15814","STJ","Cash Flow","Cash Flow Ratios",50,2009-12-01,NA,-9.84,NA,NA,NA
"15815","STJ","Cash Flow","Cash Flow Ratios",50,2010-12-01,NA,78.72,NA,NA,NA
"15816","STJ","Cash Flow","Cash Flow Ratios",50,2011-12-01,NA,1.12,NA,NA,NA
"15817","STJ","Cash Flow","Cash Flow Ratios",50,2012-12-01,NA,7.61,NA,NA,NA
"15818","STJ","Cash Flow","Cash Flow Ratios",50,2013-12-01,NA,-29.95,NA,NA,NA
"15819","STJ","Cash Flow","Cash Flow Ratios",50,2014-12-01,NA,50.74,NA,NA,NA
"15820","STJ","Cash Flow","Cash Flow Ratios",50,2015-12-01,NA,-23.43,NA,NA,NA
"15821","STJ","Cash Flow","Cash Flow Ratios",51,2006-12-01,8.11,NA,NA,NA,NA
"15822","STJ","Cash Flow","Cash Flow Ratios",51,2007-12-01,7.6,NA,NA,NA,NA
"15823","STJ","Cash Flow","Cash Flow Ratios",51,2008-12-01,7.88,NA,NA,NA,NA
"15824","STJ","Cash Flow","Cash Flow Ratios",51,2009-12-01,6.97,NA,NA,NA,NA
"15825","STJ","Cash Flow","Cash Flow Ratios",51,2010-12-01,5.9,NA,NA,NA,NA
"15826","STJ","Cash Flow","Cash Flow Ratios",51,2011-12-01,5.46,NA,NA,NA,NA
"15827","STJ","Cash Flow","Cash Flow Ratios",51,2012-12-01,5.09,NA,NA,NA,NA
"15828","STJ","Cash Flow","Cash Flow Ratios",51,2013-12-01,4.04,NA,NA,NA,NA
"15829","STJ","Cash Flow","Cash Flow Ratios",51,2014-12-01,3.38,NA,NA,NA,NA
"15830","STJ","Cash Flow","Cash Flow Ratios",51,2015-12-01,3.36,NA,NA,NA,NA
"15831","STJ","Cash Flow","Cash Flow Ratios",52,2006-12-01,NA,NA,NA,11.53,NA
"15832","STJ","Cash Flow","Cash Flow Ratios",52,2007-12-01,NA,NA,NA,15.3,NA
"15833","STJ","Cash Flow","Cash Flow Ratios",52,2008-12-01,NA,NA,NA,13.79,NA
"15834","STJ","Cash Flow","Cash Flow Ratios",52,2009-12-01,NA,NA,NA,11.59,NA
"15835","STJ","Cash Flow","Cash Flow Ratios",52,2010-12-01,NA,NA,NA,18.77,NA
"15836","STJ","Cash Flow","Cash Flow Ratios",52,2011-12-01,NA,NA,NA,17.47,NA
"15837","STJ","Cash Flow","Cash Flow Ratios",52,2012-12-01,NA,NA,NA,19.17,NA
"15838","STJ","Cash Flow","Cash Flow Ratios",52,2013-12-01,NA,NA,NA,13.43,NA
"15839","STJ","Cash Flow","Cash Flow Ratios",52,2014-12-01,NA,NA,NA,19.82,NA
"15840","STJ","Cash Flow","Cash Flow Ratios",52,2015-12-01,NA,NA,NA,15.39,NA
"15841","STJ","Cash Flow","Cash Flow Ratios",53,2006-12-01,NA,NA,0.69,NA,NA
"15842","STJ","Cash Flow","Cash Flow Ratios",53,2007-12-01,NA,NA,1.03,NA,NA
"15843","STJ","Cash Flow","Cash Flow Ratios",53,2008-12-01,NA,NA,1.7,NA,NA
"15844","STJ","Cash Flow","Cash Flow Ratios",53,2009-12-01,NA,NA,0.7,NA,NA
"15845","STJ","Cash Flow","Cash Flow Ratios",53,2010-12-01,NA,NA,1.07,NA,NA
"15846","STJ","Cash Flow","Cash Flow Ratios",53,2011-12-01,NA,NA,1.19,NA,NA
"15847","STJ","Cash Flow","Cash Flow Ratios",53,2012-12-01,NA,NA,1.4,NA,NA
"15848","STJ","Cash Flow","Cash Flow Ratios",53,2013-12-01,NA,NA,1.02,NA,NA
"15849","STJ","Cash Flow","Cash Flow Ratios",53,2014-12-01,NA,NA,1.11,NA,NA
"15850","STJ","Cash Flow","Cash Flow Ratios",53,2015-12-01,NA,NA,0.97,NA,NA
"15851","STT","Cash Flow","Cash Flow Ratios",49,2008-12-01,NA,NA,NA,NA,NA
"15852","STT","Cash Flow","Cash Flow Ratios",49,2009-12-01,NA,NA,NA,NA,NA
"15853","STT","Cash Flow","Cash Flow Ratios",49,2010-12-01,NA,NA,NA,NA,NA
"15854","STT","Cash Flow","Cash Flow Ratios",49,2011-12-01,NA,NA,NA,NA,NA
"15855","STT","Cash Flow","Cash Flow Ratios",49,2012-12-01,NA,NA,NA,NA,NA
"15856","STT","Cash Flow","Cash Flow Ratios",49,2013-12-01,NA,NA,NA,NA,NA
"15857","STT","Cash Flow","Cash Flow Ratios",49,2014-12-01,NA,NA,NA,NA,NA
"15858","STT","Cash Flow","Cash Flow Ratios",49,2015-12-01,NA,NA,NA,NA,NA
"15859","STT","Cash Flow","Cash Flow Ratios",49,2016-12-01,NA,NA,NA,NA,NA
"15860","STT","Cash Flow","Cash Flow Ratios",49,2017-12-01,NA,NA,NA,NA,NA
"15861","STT","Cash Flow","Cash Flow Ratios",50,2008-12-01,NA,NA,NA,NA,NA
"15862","STT","Cash Flow","Cash Flow Ratios",50,2009-12-01,NA,NA,NA,NA,NA
"15863","STT","Cash Flow","Cash Flow Ratios",50,2010-12-01,NA,NA,NA,NA,NA
"15864","STT","Cash Flow","Cash Flow Ratios",50,2011-12-01,NA,NA,NA,NA,NA
"15865","STT","Cash Flow","Cash Flow Ratios",50,2012-12-01,NA,NA,NA,NA,NA
"15866","STT","Cash Flow","Cash Flow Ratios",50,2013-12-01,NA,NA,NA,NA,NA
"15867","STT","Cash Flow","Cash Flow Ratios",50,2014-12-01,NA,NA,NA,NA,NA
"15868","STT","Cash Flow","Cash Flow Ratios",50,2015-12-01,NA,NA,NA,NA,NA
"15869","STT","Cash Flow","Cash Flow Ratios",50,2016-12-01,NA,NA,NA,NA,NA
"15870","STT","Cash Flow","Cash Flow Ratios",50,2017-12-01,NA,NA,NA,NA,NA
"15871","STT","Cash Flow","Cash Flow Ratios",51,2008-12-01,6.3,NA,NA,NA,NA
"15872","STT","Cash Flow","Cash Flow Ratios",51,2009-12-01,3.32,NA,NA,NA,NA
"15873","STT","Cash Flow","Cash Flow Ratios",51,2010-12-01,2.93,NA,NA,NA,NA
"15874","STT","Cash Flow","Cash Flow Ratios",51,2011-12-01,3.11,NA,NA,NA,NA
"15875","STT","Cash Flow","Cash Flow Ratios",51,2012-12-01,3.68,NA,NA,NA,NA
"15876","STT","Cash Flow","Cash Flow Ratios",51,2013-12-01,3.93,NA,NA,NA,NA
"15877","STT","Cash Flow","Cash Flow Ratios",51,2014-12-01,4.16,NA,NA,NA,NA
"15878","STT","Cash Flow","Cash Flow Ratios",51,2015-12-01,6.79,NA,NA,NA,NA
"15879","STT","Cash Flow","Cash Flow Ratios",51,2016-12-01,6.01,NA,NA,NA,NA
"15880","STT","Cash Flow","Cash Flow Ratios",51,2017-12-01,5.7,NA,NA,NA,NA
"15881","STT","Cash Flow","Cash Flow Ratios",52,2008-12-01,NA,NA,NA,-24.38,NA
"15882","STT","Cash Flow","Cash Flow Ratios",52,2009-12-01,NA,NA,NA,-46.9,NA
"15883","STT","Cash Flow","Cash Flow Ratios",52,2010-12-01,NA,NA,NA,6.27,NA
"15884","STT","Cash Flow","Cash Flow Ratios",52,2011-12-01,NA,NA,NA,32.06,NA
"15885","STT","Cash Flow","Cash Flow Ratios",52,2012-12-01,NA,NA,NA,15.25,NA
"15886","STT","Cash Flow","Cash Flow Ratios",52,2013-12-01,NA,NA,NA,-23.95,NA
"15887","STT","Cash Flow","Cash Flow Ratios",52,2014-12-01,NA,NA,NA,-9.62,NA
"15888","STT","Cash Flow","Cash Flow Ratios",52,2015-12-01,NA,NA,NA,-20.33,NA
"15889","STT","Cash Flow","Cash Flow Ratios",52,2016-12-01,NA,NA,NA,16.43,NA
"15890","STT","Cash Flow","Cash Flow Ratios",52,2017-12-01,NA,NA,NA,56.37,NA
"15891","STT","Cash Flow","Cash Flow Ratios",53,2008-12-01,NA,NA,-1.46,NA,NA
"15892","STT","Cash Flow","Cash Flow Ratios",53,2009-12-01,NA,NA,2.44,NA,NA
"15893","STT","Cash Flow","Cash Flow Ratios",53,2010-12-01,NA,NA,0.36,NA,NA
"15894","STT","Cash Flow","Cash Flow Ratios",53,2011-12-01,NA,NA,1.6,NA,NA
"15895","STT","Cash Flow","Cash Flow Ratios",53,2012-12-01,NA,NA,0.71,NA,NA
"15896","STT","Cash Flow","Cash Flow Ratios",53,2013-12-01,NA,NA,-1.15,NA,NA
"15897","STT","Cash Flow","Cash Flow Ratios",53,2014-12-01,NA,NA,-0.49,NA,NA
"15898","STT","Cash Flow","Cash Flow Ratios",53,2015-12-01,NA,NA,-1.06,NA,NA
"15899","STT","Cash Flow","Cash Flow Ratios",53,2016-12-01,NA,NA,0.78,NA,NA
"15900","STT","Cash Flow","Cash Flow Ratios",53,2017-12-01,NA,NA,2.89,NA,NA
"15901","STZ","Cash Flow","Cash Flow Ratios",49,2008-02-01,NA,NA,NA,NA,NA
"15902","STZ","Cash Flow","Cash Flow Ratios",49,2009-02-01,NA,NA,NA,NA,-2.48
"15903","STZ","Cash Flow","Cash Flow Ratios",49,2010-02-01,NA,NA,NA,NA,-20.6
"15904","STZ","Cash Flow","Cash Flow Ratios",49,2011-02-01,NA,NA,NA,NA,53.86
"15905","STZ","Cash Flow","Cash Flow Ratios",49,2012-02-01,NA,NA,NA,NA,26.61
"15906","STZ","Cash Flow","Cash Flow Ratios",49,2013-02-01,NA,NA,NA,NA,-29.05
"15907","STZ","Cash Flow","Cash Flow Ratios",49,2014-02-01,NA,NA,NA,NA,48.52
"15908","STZ","Cash Flow","Cash Flow Ratios",49,2015-02-01,NA,NA,NA,NA,30.84
"15909","STZ","Cash Flow","Cash Flow Ratios",49,2016-02-01,NA,NA,NA,NA,30.78
"15910","STZ","Cash Flow","Cash Flow Ratios",49,2017-02-01,NA,NA,NA,NA,19.97
"15911","STZ","Cash Flow","Cash Flow Ratios",50,2008-02-01,NA,NA,NA,NA,NA
"15912","STZ","Cash Flow","Cash Flow Ratios",50,2009-02-01,NA,0.61,NA,NA,NA
"15913","STZ","Cash Flow","Cash Flow Ratios",50,2010-02-01,NA,-22.07,NA,NA,NA
"15914","STZ","Cash Flow","Cash Flow Ratios",50,2011-02-01,NA,79.85,NA,NA,NA
"15915","STZ","Cash Flow","Cash Flow Ratios",50,2012-02-01,NA,34.99,NA,NA,NA
"15916","STZ","Cash Flow","Cash Flow Ratios",50,2013-02-01,NA,-30.95,NA,NA,NA
"15917","STZ","Cash Flow","Cash Flow Ratios",50,2014-02-01,NA,21.95,NA,NA,NA
"15918","STZ","Cash Flow","Cash Flow Ratios",50,2015-02-01,NA,-40,NA,NA,NA
"15919","STZ","Cash Flow","Cash Flow Ratios",50,2016-02-01,NA,44.47,NA,NA,NA
"15920","STZ","Cash Flow","Cash Flow Ratios",50,2017-02-01,NA,50.96,NA,NA,NA
"15921","STZ","Cash Flow","Cash Flow Ratios",51,2008-02-01,3.81,NA,NA,NA,NA
"15922","STZ","Cash Flow","Cash Flow Ratios",51,2009-02-01,3.52,NA,NA,NA,NA
"15923","STZ","Cash Flow","Cash Flow Ratios",51,2010-02-01,3.2,NA,NA,NA,NA
"15924","STZ","Cash Flow","Cash Flow Ratios",51,2011-02-01,2.67,NA,NA,NA,NA
"15925","STZ","Cash Flow","Cash Flow Ratios",51,2012-02-01,2.58,NA,NA,NA,NA
"15926","STZ","Cash Flow","Cash Flow Ratios",51,2013-02-01,2.22,NA,NA,NA,NA
"15927","STZ","Cash Flow","Cash Flow Ratios",51,2014-02-01,4.59,NA,NA,NA,NA
"15928","STZ","Cash Flow","Cash Flow Ratios",51,2015-02-01,11.93,NA,NA,NA,NA
"15929","STZ","Cash Flow","Cash Flow Ratios",51,2016-02-01,13.61,NA,NA,NA,NA
"15930","STZ","Cash Flow","Cash Flow Ratios",51,2017-02-01,12.38,NA,NA,NA,NA
"15931","STZ","Cash Flow","Cash Flow Ratios",52,2008-02-01,NA,NA,NA,9.97,NA
"15932","STZ","Cash Flow","Cash Flow Ratios",52,2009-02-01,NA,NA,NA,10.35,NA
"15933","STZ","Cash Flow","Cash Flow Ratios",52,2010-02-01,NA,NA,NA,8.76,NA
"15934","STZ","Cash Flow","Cash Flow Ratios",52,2011-02-01,NA,NA,NA,15.91,NA
"15935","STZ","Cash Flow","Cash Flow Ratios",52,2012-02-01,NA,NA,NA,26.96,NA
"15936","STZ","Cash Flow","Cash Flow Ratios",52,2013-02-01,NA,NA,NA,17.67,NA
"15937","STZ","Cash Flow","Cash Flow Ratios",52,2014-02-01,NA,NA,NA,12.38,NA
"15938","STZ","Cash Flow","Cash Flow Ratios",52,2015-02-01,NA,NA,NA,6,NA
"15939","STZ","Cash Flow","Cash Flow Ratios",52,2016-02-01,NA,NA,NA,7.98,NA
"15940","STZ","Cash Flow","Cash Flow Ratios",52,2017-02-01,NA,NA,NA,10.76,NA
"15941","STZ","Cash Flow","Cash Flow Ratios",53,2008-02-01,NA,NA,-0.61,NA,NA
"15942","STZ","Cash Flow","Cash Flow Ratios",53,2009-02-01,NA,NA,-1.26,NA,NA
"15943","STZ","Cash Flow","Cash Flow Ratios",53,2010-02-01,NA,NA,2.97,NA,NA
"15944","STZ","Cash Flow","Cash Flow Ratios",53,2011-02-01,NA,NA,0.95,NA,NA
"15945","STZ","Cash Flow","Cash Flow Ratios",53,2012-02-01,NA,NA,1.61,NA,NA
"15946","STZ","Cash Flow","Cash Flow Ratios",53,2013-02-01,NA,NA,1.27,NA,NA
"15947","STZ","Cash Flow","Cash Flow Ratios",53,2014-02-01,NA,NA,0.31,NA,NA
"15948","STZ","Cash Flow","Cash Flow Ratios",53,2015-02-01,NA,NA,0.43,NA,NA
"15949","STZ","Cash Flow","Cash Flow Ratios",53,2016-02-01,NA,NA,0.5,NA,NA
"15950","STZ","Cash Flow","Cash Flow Ratios",53,2017-02-01,NA,NA,0.51,NA,NA
"15951","SWK","Cash Flow","Cash Flow Ratios",49,2008-12-01,NA,NA,NA,NA,-5.05
"15952","SWK","Cash Flow","Cash Flow Ratios",49,2009-12-01,NA,NA,NA,NA,4.41
"15953","SWK","Cash Flow","Cash Flow Ratios",49,2010-12-01,NA,NA,NA,NA,37.06
"15954","SWK","Cash Flow","Cash Flow Ratios",49,2011-12-01,NA,NA,NA,NA,35.11
"15955","SWK","Cash Flow","Cash Flow Ratios",49,2012-12-01,NA,NA,NA,NA,-3.27
"15956","SWK","Cash Flow","Cash Flow Ratios",49,2013-12-01,NA,NA,NA,NA,-10.16
"15957","SWK","Cash Flow","Cash Flow Ratios",49,2014-12-01,NA,NA,NA,NA,49.3
"15958","SWK","Cash Flow","Cash Flow Ratios",49,2015-12-01,NA,NA,NA,NA,-8.77
"15959","SWK","Cash Flow","Cash Flow Ratios",49,2016-12-01,NA,NA,NA,NA,25.62
"15960","SWK","Cash Flow","Cash Flow Ratios",49,2017-12-01,NA,NA,NA,NA,-4.48
"15961","SWK","Cash Flow","Cash Flow Ratios",50,2008-12-01,NA,-17.8,NA,NA,NA
"15962","SWK","Cash Flow","Cash Flow Ratios",50,2009-12-01,NA,18.68,NA,NA,NA
"15963","SWK","Cash Flow","Cash Flow Ratios",50,2010-12-01,NA,24.17,NA,NA,NA
"15964","SWK","Cash Flow","Cash Flow Ratios",50,2011-12-01,NA,25.82,NA,NA,NA
"15965","SWK","Cash Flow","Cash Flow Ratios",50,2012-12-01,NA,-16.73,NA,NA,NA
"15966","SWK","Cash Flow","Cash Flow Ratios",50,2013-12-01,NA,-13.41,NA,NA,NA
"15967","SWK","Cash Flow","Cash Flow Ratios",50,2014-12-01,NA,100.02,NA,NA,NA
"15968","SWK","Cash Flow","Cash Flow Ratios",50,2015-12-01,NA,-13.33,NA,NA,NA
"15969","SWK","Cash Flow","Cash Flow Ratios",50,2016-12-01,NA,30.69,NA,NA,NA
"15970","SWK","Cash Flow","Cash Flow Ratios",50,2017-12-01,NA,-14.23,NA,NA,NA
"15971","SWK","Cash Flow","Cash Flow Ratios",51,2008-12-01,3.18,NA,NA,NA,NA
"15972","SWK","Cash Flow","Cash Flow Ratios",51,2009-12-01,2.5,NA,NA,NA,NA
"15973","SWK","Cash Flow","Cash Flow Ratios",51,2010-12-01,2.47,NA,NA,NA,NA
"15974","SWK","Cash Flow","Cash Flow Ratios",51,2011-12-01,3.22,NA,NA,NA,NA
"15975","SWK","Cash Flow","Cash Flow Ratios",51,2012-12-01,3.85,NA,NA,NA,NA
"15976","SWK","Cash Flow","Cash Flow Ratios",51,2013-12-01,3.36,NA,NA,NA,NA
"15977","SWK","Cash Flow","Cash Flow Ratios",51,2014-12-01,2.57,NA,NA,NA,NA
"15978","SWK","Cash Flow","Cash Flow Ratios",51,2015-12-01,2.79,NA,NA,NA,NA
"15979","SWK","Cash Flow","Cash Flow Ratios",51,2016-12-01,3.04,NA,NA,NA,NA
"15980","SWK","Cash Flow","Cash Flow Ratios",51,2017-12-01,3.47,NA,NA,NA,NA
"15981","SWK","Cash Flow","Cash Flow Ratios",52,2008-12-01,NA,NA,NA,8.49,NA
"15982","SWK","Cash Flow","Cash Flow Ratios",52,2009-12-01,NA,NA,NA,11.93,NA
"15983","SWK","Cash Flow","Cash Flow Ratios",52,2010-12-01,NA,NA,NA,7.39,NA
"15984","SWK","Cash Flow","Cash Flow Ratios",52,2011-12-01,NA,NA,NA,7.43,NA
"15985","SWK","Cash Flow","Cash Flow Ratios",52,2012-12-01,NA,NA,NA,5.79,NA
