"","symbol","section","sub.section","group","category","date","value"
"10895","PCAR","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2012-12-31,0.821567194263678
"10896","PCAR","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2013-12-31,1.10137679310966
"10897","PCAR","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2014-12-31,1.14579395504553
"10898","PCAR","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2015-12-31,0.83008513481559
"10899","PCAR","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2016-12-30,1.27459297129102
"10900","PCAR","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2017-12-29,1.28122395065789
"10901","PCAR","Valuation Ratios","Valuation Ratios",88,"Price to Book",2008-12-31,1.6399752994012
"10902","PCAR","Valuation Ratios","Valuation Ratios",88,"Price to Book",2009-12-31,2.01572860199715
"10903","PCAR","Valuation Ratios","Valuation Ratios",88,"Price to Book",2010-12-31,3.08710115803815
"10904","PCAR","Valuation Ratios","Valuation Ratios",88,"Price to Book",2011-12-30,1.95146045918367
"10905","PCAR","Valuation Ratios","Valuation Ratios",88,"Price to Book",2012-12-31,2.31558651753325
"10906","PCAR","Valuation Ratios","Valuation Ratios",88,"Price to Book",2013-12-31,2.82614816839803
"10907","PCAR","Valuation Ratios","Valuation Ratios",88,"Price to Book",2014-12-31,3.02534730331519
"10908","PCAR","Valuation Ratios","Valuation Ratios",88,"Price to Book",2015-12-31,2.13255703349282
"10909","PCAR","Valuation Ratios","Valuation Ratios",88,"Price to Book",2016-12-30,3.09932361809045
"10910","PCAR","Valuation Ratios","Valuation Ratios",88,"Price to Book",2017-12-29,3.1390399822695
"10911","PCAR","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2008-12-31,6.1281038697318
"10912","PCAR","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2009-12-31,7.49222684632192
"10913","PCAR","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2010-12-31,10.6941483365571
"10914","PCAR","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2011-12-30,6.99623090452261
"10915","PCAR","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2012-12-31,8.97612189335089
"10916","PCAR","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2013-12-31,7.72633210526316
"10917","PCAR","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2014-12-31,10.2527780329722
"10918","PCAR","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2015-12-31,6.20777674178404
"10919","PCAR","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2016-12-30,9.43508999565406
"10920","PCAR","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2017-12-29,9.17801663622975
"10921","PCG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2008-12-31,7.60180826446281
"10922","PCG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2009-12-31,10.3619240625
"10923","PCG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2010-12-31,13.1249095744681
"10924","PCG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2011-12-30,15.8556095238095
"10925","PCG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2012-12-31,17.6399510416667
"10926","PCG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2013-12-31,19.3646666666667
"10927","PCG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2014-12-31,15.9080316993464
"10928","PCG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2015-12-31,28.1381296089385
"10929","PCG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2016-12-30,21.3612151079137
"10930","PCG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2017-12-29,13.9657327102804
"10931","PCG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2008-12-31,0.675338659557014
"10932","PCG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2009-12-31,0.955224166131801
"10933","PCG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2010-12-31,1.04824796185247
"10934","PCG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2011-12-30,0.894978975661942
"10935","PCG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2012-12-31,0.957061173537234
"10936","PCG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2013-12-31,1.01100245544301
"10937","PCG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2014-12-31,1.33873207665301
"10938","PCG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2015-12-31,1.45718836357156
"10939","PCG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2016-12-30,1.68410920287558
"10940","PCG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2017-12-29,1.34215296329151
"10941","PCG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2008-12-31,1.06214642032333
"10942","PCG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2009-12-31,1.18931696556671
"10943","PCG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2010-12-31,1.29640087565674
"10944","PCG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2011-12-30,1.14776904515684
"10945","PCG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2012-12-31,1.11593759472817
"10946","PCG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2013-12-31,1.15543984349527
"10947","PCG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2014-12-31,1.46799086248492
"10948","PCG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2015-12-31,1.49590888030888
"10949","PCG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2016-12-30,1.73435099299065
"10950","PCG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2017-12-29,1.2122769605192
"10951","PCG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2008-12-31,3.59361728337577
"10952","PCG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2009-12-31,4.21159875024679
"10953","PCG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2010-12-31,4.52551467248908
"10954","PCG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2011-12-30,3.57991590264777
"10955","PCG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2012-12-31,2.94842278779189
"10956","PCG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2013-12-31,4.60158047855267
"10957","PCG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2014-12-31,6.22217329072614
"10958","PCG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2015-12-31,6.53579848760991
"10959","PCG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2016-12-30,6.74789593513268
"10960","PCG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2017-12-29,3.84771474418605
"10961","PEG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2008-12-31,8.4928235042735
"10962","PEG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2009-12-31,7.54423566878981
"10963","PEG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2010-12-31,7.68581103896104
"10964","PEG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2011-12-30,8.6601902027027
"10965","PEG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2012-12-31,9.91633227091634
"10966","PEG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2013-12-31,11.117047755102
"10967","PEG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2014-12-31,12.2415
"10968","PEG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2015-12-31,10.7766190909091
"10969","PEG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2016-12-30,23.9361788571429
"10970","PEG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2017-12-29,16.4544838709677
"10971","PEG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2008-12-31,0.800665330795464
"10972","PEG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2009-12-31,0.99794535105941
"10973","PEG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2010-12-31,1.01771008954465
"10974","PEG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2011-12-30,1.17307705036556
"10975","PEG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2012-12-31,1.29017758490952
"10976","PEG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2013-12-31,1.38806958627608
"10977","PEG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2014-12-31,1.70805246922653
"10978","PEG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2015-12-31,1.73460626442631
"10979","PEG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2016-12-30,2.34844531552809
"10980","PEG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2017-12-29,2.84693001981506
"10981","PEG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2008-12-31,1.29467146579805
"10982","PEG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2009-12-31,1.36378238341969
"10983","PEG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2010-12-31,1.24329296218487
"10984","PEG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2011-12-30,1.27660174302789
"10985","PEG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2012-12-31,1.16799596433599
"10986","PEG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2013-12-31,1.21538451584114
"10987","PEG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2014-12-31,1.53210904143993
"10988","PEG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2015-12-31,1.39134753521127
"10989","PEG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2016-12-30,1.56943847883102
"10990","PEG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2017-12-29,1.96263562908811
"10991","PEG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2008-12-31,4.30515529040512
"10992","PEG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2009-12-31,6.47454032345014
"10993","PEG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2010-12-31,5.54614375508318
"10994","PEG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2011-12-30,3.65378707928029
"10995","PEG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2012-12-31,4.52788911302476
"10996","PEG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2013-12-31,4.38134187333756
"10997","PEG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2014-12-31,5.88413265189874
"10998","PEG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2015-12-31,4.60983012094922
"10999","PEG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2016-12-30,6.42683872062821
"11000","PEG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2017-12-29,7.93054655013799
"11001","PEP","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2008-12-31,12.9895052959502
"11002","PEP","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2009-12-31,12.6778307692308
"11003","PEP","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2010-12-31,13.5308404092072
"11004","PEP","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2011-12-30,13.7530732009926
"11005","PEP","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2012-12-31,15.0431234693878
"11006","PEP","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2013-12-31,17.0145634259259
"11007","PEP","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2014-12-31,20.185775175644
"11008","PEP","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2015-12-31,25.5401694822888
"11009","PEP","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2016-12-30,23.1738029816514
"11010","PEP","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2017-12-29,35.2190050295858
"11011","PEP","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2008-12-31,1.54441496899494
"11012","PEP","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2009-12-31,1.74346272423205
"11013","PEP","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2010-12-31,1.47635837691483
"11014","PEP","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2011-12-30,1.33095063973596
"11015","PEP","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2012-12-31,1.41813113510047
"11016","PEP","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2013-12-31,1.72648567100806
"11017","PEP","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2014-12-31,1.97377304590375
"11018","PEP","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2015-12-31,2.20744491674068
"11019","PEP","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2016-12-30,2.33613366473988
"11020","PEP","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2017-12-29,2.69468493988194
"11021","PEP","Valuation Ratios","Valuation Ratios",88,"Price to Book",2008-12-31,5.36632072072072
"11022","PEP","Valuation Ratios","Valuation Ratios",88,"Price to Book",2009-12-31,4.46269112978525
"11023","PEP","Valuation Ratios","Valuation Ratios",88,"Price to Book",2010-12-31,3.95999895209581
"11024","PEP","Valuation Ratios","Valuation Ratios",88,"Price to Book",2011-12-30,3.68271661129568
"11025","PEP","Valuation Ratios","Valuation Ratios",88,"Price to Book",2012-12-31,4.09223067314365
"11026","PEP","Valuation Ratios","Valuation Ratios",88,"Price to Book",2013-12-31,5.05174666666667
"11027","PEP","Valuation Ratios","Valuation Ratios",88,"Price to Book",2014-12-31,5.56804005167959
"11028","PEP","Valuation Ratios","Valuation Ratios",88,"Price to Book",2015-12-31,10.1113723840345
"11029","PEP","Valuation Ratios","Valuation Ratios",88,"Price to Book",2016-12-30,11.4815660227273
"11030","PEP","Valuation Ratios","Valuation Ratios",88,"Price to Book",2017-12-29,12.7588678456592
"11031","PEP","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2008-12-31,9.54386224089155
"11032","PEP","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2009-12-31,11.0908446871689
"11033","PEP","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2010-12-31,10.1076723252841
"11034","PEP","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2011-12-30,9.89641562444097
"11035","PEP","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2012-12-31,10.9536790069584
"11036","PEP","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2013-12-31,11.8357293393889
"11037","PEP","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2014-12-31,12.5278039234723
"11038","PEP","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2015-12-31,13.156204789225
"11039","PEP","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2016-12-30,14.1010051914648
"11040","PEP","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2017-12-29,17.1282630384231
"11041","PFE","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2008-12-31,10.3167291666667
"11042","PFE","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2009-12-31,10.8904512195122
"11043","PFE","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2010-12-31,13.1739843137255
"11044","PFE","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2011-12-30,13.6262354330709
"11045","PFE","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2012-12-31,10.7422505154639
"11046","PFE","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2013-12-31,8.24493072100313
"11047","PFE","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2014-12-31,19.4993704225352
"11048","PFE","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2015-12-31,26.7132351351351
"11049","PFE","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2016-12-30,26.4647376068376
"11050","PFE","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2017-12-29,10.1953201704545
"11051","PFE","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2008-12-31,1.73027799921319
"11052","PFE","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2009-12-31,1.88705176018317
"11053","PFE","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2010-12-31,1.66491344028236
"11054","PFE","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2011-12-30,2.23138953928074
"11055","PFE","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2012-12-31,2.86269763667966
"11056","PFE","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2013-12-31,3.51557970407491
"11057","PFE","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2014-12-31,3.58582435125491
"11058","PFE","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2015-12-31,3.79788807981413
"11059","PFE","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2016-12-30,3.61020924460473
"11060","PFE","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2017-12-29,4.13745363236022
"11061","PFE","Valuation Ratios","Valuation Ratios",88,"Price to Book",2008-12-31,1.45306044600939
"11062","PFE","Valuation Ratios","Valuation Ratios",88,"Price to Book",2009-12-31,1.20136816143498
"11063","PFE","Valuation Ratios","Valuation Ratios",88,"Price to Book",2010-12-31,1.22716566210046
"11064","PFE","Valuation Ratios","Valuation Ratios",88,"Price to Book",2011-12-30,1.45667668350168
"11065","PFE","Valuation Ratios","Valuation Ratios",88,"Price to Book",2012-12-31,1.86738046594982
"11066","PFE","Valuation Ratios","Valuation Ratios",88,"Price to Book",2013-12-31,2.15938661740558
"11067","PFE","Valuation Ratios","Valuation Ratios",88,"Price to Book",2014-12-31,2.23479467312349
"11068","PFE","Valuation Ratios","Valuation Ratios",88,"Price to Book",2015-12-31,2.74045203327172
"11069","PFE","Valuation Ratios","Valuation Ratios",88,"Price to Book",2016-12-30,2.96871936720997
"11070","PFE","Valuation Ratios","Valuation Ratios",88,"Price to Book",2017-12-29,3.53223690944882
"11071","PFE","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2008-12-31,4.58194463482838
"11072","PFE","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2009-12-31,5.68936947458853
"11073","PFE","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2010-12-31,9.47215683045224
"11074","PFE","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2011-12-30,6.72889627124506
"11075","PFE","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2012-12-31,9.17476631453031
"11076","PFE","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2013-12-31,10.2081431722488
"11077","PFE","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2014-12-31,10.5357351740804
"11078","PFE","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2015-12-31,12.7846355145397
"11079","PFE","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2016-12-30,11.9933144542482
"11080","PFE","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2017-12-29,13.2001602043716
"11081","PFG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2008-12-31,10.8062067484663
"11082","PFG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2009-12-31,9.70478527918782
"11083","PFG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2010-12-31,13.5464928205128
"11084","PFG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2011-12-30,10.7501005235602
"11085","PFG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2012-12-31,9.50136240310078
"11086","PFG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2013-12-31,14.7274755932203
"11087","PFG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2014-12-31,12.8598367123288
"11088","PFG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2015-12-31,10.3136034482759
"11089","PFG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2016-12-30,12.387792
"11090","PFG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2017-12-29,8.87968286802031
"11091","PFG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2008-12-31,0.462736239255159
"11092","PFG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2009-12-31,0.643834472369759
"11093","PFG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2010-12-31,0.927621059252011
"11094","PFG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2011-12-30,0.753015344942913
"11095","PFG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2012-12-31,0.798052577319588
"11096","PFG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2013-12-31,1.39364088202368
"11097","PFG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2014-12-31,1.33495365451422
"11098","PFG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2015-12-31,1.04298082079572
"11099","PFG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2016-12-30,1.31334183379054
"11100","PFG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2017-12-29,1.45474824331228
"11101","PFG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2008-12-31,1.84828090241343
"11102","PFG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2009-12-31,0.772773928860146
"11103","PFG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2010-12-31,0.870081060606061
"11104","PFG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2011-12-30,0.619387390648567
"11105","PFG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2012-12-31,0.738358885542169
"11106","PFG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2013-12-31,1.38231158129176
"11107","PFG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2014-12-31,1.33727646723647
"11108","PFG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2015-12-31,1.26850136322327
"11109","PFG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2016-12-30,1.48574264392324
"11110","PFG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2017-12-29,1.68566371958564
"11111","PFG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2008-12-31,2.06619529752809
"11112","PFG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2009-12-31,2.54003176370932
"11113","PFG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2010-12-31,3.05706144858474
"11114","PFG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2011-12-30,2.40670698709915
"11115","PFG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2012-12-31,2.38690506329114
"11116","PFG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2013-12-31,5.82932183430887
"11117","PFG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2014-12-31,4.50778098356429
"11118","PFG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2015-12-31,2.85086190084533
"11119","PFG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2016-12-30,4.21917021461897
"11120","PFG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2017-12-29,4.89535983595989
"11121","PG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2008-12-31,12.5776815934066
"11122","PG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2009-12-31,10.8737542253521
"11123","PG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2010-12-31,12.3258659367397
"11124","PG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2011-12-30,13.8008885496183
"11125","PG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2012-12-31,15.5901049180328
"11126","PG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2013-12-31,18.2774577720207
"11127","PG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2014-12-31,20.3069882793017
"11128","PG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2015-12-31,30.0459409836066
"11129","PG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2016-12-30,21.727047696477
"11130","PG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2017-12-29,16.1626470483005
"11131","PG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2008-12-31,1.85767747513089
"11132","PG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2009-12-31,1.9049755746473
"11133","PG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2010-12-31,2.02396893770547
"11134","PG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2011-12-30,2.00755759252318
"11135","PG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2012-12-31,2.04634812994171
"11136","PG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2013-12-31,2.58018862536822
"11137","PG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2014-12-31,3.1783939838443
"11138","PG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2015-12-31,2.98744537404062
"11139","PG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2016-12-30,3.49180631041823
"11140","PG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2017-12-29,3.80517076731532
"11141","PG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2008-12-31,2.03932120267261
"11142","PG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2009-12-31,2.1870723796034
"11143","PG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2010-12-31,2.40776183460076
"11144","PG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2011-12-30,2.25895426905456
"11145","PG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2012-12-31,2.44786718146718
"11146","PG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2013-12-31,2.92621265035255
"11147","PG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2014-12-31,3.23781403578529
"11148","PG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2015-12-31,3.22818564509027
"11149","PG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2016-12-30,3.6793394217531
"11150","PG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2017-12-29,4.36680507491542
"11151","PG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2008-12-31,9.60297320330087
"11152","PG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2009-12-31,9.79289474643073
"11153","PG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2010-12-31,9.76811837923096
"11154","PG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2011-12-30,12.3060200275111
"11155","PG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2012-12-31,12.6327028563686
"11156","PG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2013-12-31,13.8986345666644
"11157","PG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2014-12-31,16.9419466106892
"11158","PG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2015-12-31,14.4687002168675
"11159","PG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2016-12-30,14.7723654204082
"11160","PG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2017-12-29,19.4116521430252
"11161","PGR","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2008-12-31,-112.82615
"11162","PGR","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2009-12-31,8.72943503184713
"11163","PGR","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2010-12-31,9.97344409937888
"11164","PGR","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2011-12-30,10.1189666666667
